Order_ID,Customer_Name,Age,Gender,City,Category,Product_Name,Quantity,Unit_Price,Discount,Total_Price,Payment_Method,Order_Date,Customer_Rating,Delivery_Days
ORD10209,Dave Vargas,58.0,Other,Mumbai,Sports,Hold,9,4545.59,0.33,27409.91,Credit Card,2023-08-15,4.0,11.0
ORD4478,Sharon Johnson,60.0,Male,Bangalore,Sports,Language,9,651.59,0.32,3987.73,Credit Card,2023-06-26,,5.0
ORD8281,Nicholas Kim,40.0,Other,Chennai,Books,Ready,1,708.22,0.4,424.93,UPI,2024-02-11,1.0,10.0
ORD4924,Timothy Martin,30.0,Male,Ahmedabad,Books,Owner,1,3813.27,0.36,2440.49,Debit Card,2023-09-23,2.0,14.0
ORD2748,Javier Montgomery,63.0,Other,Vadodara,Beauty,Team,2,1330.45,0.37,1676.37,Credit Card,2025-03-07,5.0,14.0
ORD1732,Hannah Roman,25.0,Male,Ahmedabad,Electronics,Society,3,2385.24,0.14,6153.92,UPI,2023-05-03,4.0,14.0
ORD3553,Chloe Smith,60.0,Female,Ahmedabad,Electronics,Guy,5,1310.62,0.07,6094.38,Credit Card,2023-12-07,2.0,12.0
ORD7615,Regina Moore,43.0,Other,Bangalore,Sports,Approach,8,4901.26,0.34,25878.65,Credit Card,2024-08-11,5.0,4.0
ORD10701,Amanda Evans,55.0,Male,Delhi,Home,Pay,4,1575.97,0.33,4223.6,Net Banking,2023-08-05,4.0,7.0
ORD3662,Philip White,32.0,Female,Ahmedabad,Home,Hospital,1,4505.06,0.18,3694.15,Cash,2025-01-05,4.0,5.0
ORD6561,Monica Phillips,54.0,Other,Vadodara,Books,Agree,4,220.83,0.34,582.99,Debit Card,2024-12-12,4.0,9.0
ORD10897,Darius Alvarado,58.0,Female,Chennai,Clothing,Young,1,3642.97,0.26,2695.8,Net Banking,2024-04-10,2.0,4.0
ORD4113,Mr. Michael Fox MD,28.0,Other,Delhi,Sports,Doctor,6,4821.44,0.27,21117.91,Cash,2025-03-04,4.0,6.0
ORD4303,Jessica Villa,42.0,Male,Pune,Home,Show,5,3245.12,0.16,13629.5,Debit Card,2024-11-22,4.0,8.0
ORD2344,Joshua Johnson,18.0,Male,Delhi,Sports,Under,1,4200.93,0.01,4158.92,UPI,2025-03-13,5.0,1.0
ORD2690,Robert Brady,38.0,Other,Pune,Clothing,Meet,1,108.45,0.04,104.11,Credit Card,2023-10-10,2.0,6.0
ORD10685,Isaac Simpson,37.0,Male,Mumbai,Home,Include,3,2096.43,0.26,4654.07,Credit Card,2025-06-07,2.0,4.0
ORD7653,Jerry Thompson,57.0,Female,Vadodara,Sports,One,8,655.31,0.35,3407.61,Net Banking,2024-07-04,3.0,12.0
ORD6048,Tiffany Potter,22.0,Female,Bangalore,Clothing,Cost,4,4290.82,0.22,13387.36,Credit Card,2024-08-09,5.0,2.0
ORD4308,Tammy Contreras,33.0,Female,Ahmedabad,Electronics,Big,7,1400.82,0.01,9707.68,Cash,2024-02-07,2.0,10.0
ORD2504,Anne Taylor,63.0,Male,Chennai,Books,Always,4,1750.94,0.3,4902.63,Cash,2024-12-10,2.0,13.0
ORD2806,Zachary Mercado,46.0,Male,Bangalore,Electronics,Laugh,6,2656.95,0.17,13231.61,UPI,2024-11-01,4.0,7.0
ORD7384,Jennifer Compton,37.0,Male,Ahmedabad,Home,There,9,222.45,0.09,1821.87,Debit Card,2023-10-25,5.0,11.0
ORD9355,Robert Dickerson,37.0,Female,Chennai,Electronics,Garden,9,2761.32,0.09,22615.21,Credit Card,2023-08-02,4.0,13.0
ORD4791,Kristy Cooper,19.0,Other,Bangalore,Books,Science,9,531.89,0.32,3255.17,Cash,2025-05-14,2.0,4.0
ORD10617,Christine Chambers,40.0,Male,Pune,Home,New,2,761.71,0.05,1447.25,Cash,2023-11-18,5.0,9.0
ORD8497,Michelle Washington,31.0,Male,Delhi,Books,Traditional,5,519.97,0.3,1819.9,Cash,2024-08-07,5.0,4.0
ORD7045,Kimberly Moore,20.0,Male,Ahmedabad,Clothing,Event,3,3976.19,0.28,8588.57,Net Banking,2024-01-12,3.0,3.0
ORD6756,Dawn Palmer,40.0,Female,Chennai,Clothing,Hair,7,2955.19,0.12,18203.97,Net Banking,2025-05-19,5.0,12.0
ORD8431,Andrew King,22.0,Female,Bangalore,Electronics,Century,5,4427.29,0.31,15274.15,Credit Card,2025-05-10,5.0,3.0
ORD2848,Michael Bell,27.0,Other,Vadodara,Electronics,Receive,7,1603.51,0.04,10775.59,UPI,2024-02-21,5.0,4.0
ORD5512,Ashlee Rogers,33.0,Male,Delhi,Beauty,Land,2,3969.75,0.35,5160.68,UPI,2024-12-01,3.0,11.0
ORD3431,Tracy Anderson,55.0,Female,Delhi,Clothing,Structure,3,2764.32,0.15,7049.02,Credit Card,2024-09-15,3.0,5.0
ORD5660,Olivia Ramos,,Female,Delhi,Electronics,Beat,9,2118.64,0.04,18305.05,Cash,2023-03-22,2.0,10.0
ORD7967,Jennifer Hill,31.0,Other,Chennai,Electronics,Project,1,2475.4,0.19,2005.07,UPI,2023-08-10,4.0,1.0
ORD6714,Johnny Davis,20.0,Male,Ahmedabad,Clothing,Sign,4,403.41,0.32,1097.28,Credit Card,2023-04-30,4.0,5.0
ORD1142,Susan Rice,35.0,Other,Vadodara,Clothing,Herself,1,2952.64,0.14,2539.27,UPI,2024-04-18,,4.0
ORD9852,David Schmidt,49.0,Other,Chennai,Home,Why,7,2962.61,0.04,19908.74,Credit Card,2024-10-10,3.0,7.0
ORD6663,Bryan Obrien,,Female,Vadodara,Home,Threat,8,4318.82,0.33,23148.88,UPI,2025-02-28,3.0,10.0
ORD10810,Deborah Campbell,55.0,Male,Pune,Clothing,Source,1,2067.36,0.15,1757.26,Debit Card,2024-04-05,4.0,
ORD4409,Mark Davis,43.0,Female,Delhi,Books,Their,5,365.99,0.29,1299.26,Cash,2023-03-09,2.0,4.0
ORD2117,Nancy Lloyd,49.0,Female,Ahmedabad,Home,Challenge,7,4629.34,0.22,25276.2,Debit Card,2025-06-13,1.0,12.0
ORD2756,Ryan Atkins,26.0,Other,Pune,Clothing,Much,1,527.9,0.37,332.58,UPI,2024-07-24,3.0,14.0
ORD1497,James Klein,25.0,Other,Delhi,Books,Later,1,2073.25,0.27,1513.47,Debit Card,2023-11-22,3.0,12.0
ORD9249,James Valdez,43.0,Male,Bangalore,Books,Career,5,4806.87,0.21,18987.14,Net Banking,2024-04-27,1.0,9.0
ORD1870,Molly Williams,42.0,Other,Bangalore,Clothing,Around,8,4351.44,0.09,31678.48,UPI,2024-01-17,1.0,11.0
ORD4357,Kevin Davis,37.0,Female,Bangalore,Books,Oil,6,2338.75,0.3,9822.75,Credit Card,2024-09-28,1.0,
ORD1912,Sydney Webb,,Female,Pune,Clothing,Performance,5,1777.44,0.31,6132.17,Debit Card,2023-02-16,3.0,10.0
ORD1721,Jennifer Moore,46.0,Other,Ahmedabad,Home,Take,7,2616.24,0.38,11354.48,Debit Card,2024-02-02,4.0,8.0
ORD3805,William Stone,30.0,Female,Pune,Home,Tax,9,162.17,0.15,1240.6,UPI,2025-01-23,5.0,1.0
ORD9362,Brian Vaughan,21.0,Other,Bangalore,Electronics,Manage,9,1902.79,0.28,12330.08,Cash,2025-03-25,2.0,4.0
ORD1886,Christopher Garcia,,Female,Delhi,Electronics,Remember,9,560.56,0.12,4439.64,Net Banking,2024-03-26,2.0,1.0
ORD10690,Sean Hernandez,43.0,Female,Chennai,Sports,Family,7,423.71,0.21,2343.12,Net Banking,2025-03-20,4.0,9.0
ORD8829,Melissa Smith,52.0,Female,Ahmedabad,Electronics,Energy,2,4356.61,0.16,7319.1,Credit Card,2023-04-26,3.0,1.0
ORD9049,Jonathan Walker,41.0,Female,Vadodara,Electronics,Water,4,3738.92,0.36,9571.64,Net Banking,2023-07-14,1.0,12.0
ORD2520,Joshua Thomas,55.0,Male,Chennai,Books,Project,8,4491.37,0.04,34493.72,UPI,2023-10-10,3.0,4.0
ORD9781,Kyle Edwards,52.0,Female,Chennai,Home,Pretty,1,4879.79,0.05,4635.8,UPI,2024-11-04,4.0,3.0
ORD3746,Matthew Reyes,35.0,Female,Pune,Beauty,Program,4,1402.52,0.04,5385.68,Debit Card,2024-02-12,3.0,11.0
ORD8103,Jessica Watson,37.0,Female,Pune,Books,Message,6,1994.67,0.26,8856.33,Net Banking,2024-03-16,4.0,2.0
ORD6909,Randall Singh,42.0,Other,Chennai,Home,Eye,7,4474.06,0.38,19417.42,Debit Card,2023-12-13,1.0,4.0
ORD1314,Jeremy Perry,44.0,Other,Pune,Books,Some,1,3466.39,0.2,2773.11,Debit Card,2025-04-07,1.0,7.0
ORD2799,Sherry Anderson,34.0,Female,Bangalore,Clothing,Actually,1,4620.46,0.03,4481.85,Debit Card,2024-01-27,1.0,10.0
ORD1327,Sharon Beard,32.0,Female,Mumbai,Books,Officer,5,2700.61,0.26,9992.26,Cash,2023-11-27,3.0,11.0
ORD8518,Debra Mills,49.0,Female,Vadodara,Sports,Catch,2,2441.98,0.12,4297.88,Cash,2023-05-06,4.0,7.0
ORD5204,Ronald Williams,53.0,Female,Mumbai,Sports,Whole,2,584.73,0.32,795.23,Cash,2024-02-01,4.0,8.0
ORD4129,Anthony Nicholson,61.0,Male,Bangalore,Beauty,Himself,1,1047.49,0.1,942.74,Net Banking,2023-05-31,4.0,2.0
ORD8019,Colleen Durham,,Female,Bangalore,Sports,Event,2,3217.14,0.29,4568.34,Credit Card,2023-03-06,2.0,8.0
ORD10820,Kristin Scott,53.0,Female,Vadodara,Sports,Little,2,3523.9,0.39,4299.16,Net Banking,2025-02-02,2.0,12.0
ORD4968,Virginia Chapman,,Female,Vadodara,Clothing,Seat,7,2856.64,0.4,11997.89,Cash,2024-12-27,3.0,12.0
ORD6876,Dana Smith,59.0,Other,Mumbai,Sports,Organization,2,1787.68,0.32,2431.24,UPI,2023-02-10,4.0,9.0
ORD8430,Nicole Solomon,23.0,Male,Pune,Clothing,Pass,5,2958.17,0.13,12868.04,Net Banking,2024-05-20,1.0,2.0
ORD2973,Darren Walker,56.0,Male,Pune,Beauty,Plant,1,1135.15,0.08,1044.34,Credit Card,2023-07-21,3.0,12.0
ORD1336,Brooke Anderson,39.0,Male,Delhi,Clothing,Operation,7,3928.61,0.38,17050.17,Debit Card,2025-01-23,4.0,4.0
ORD3764,Bradley Cardenas,,Other,Ahmedabad,Clothing,Court,4,4412.18,0.03,17119.26,Credit Card,2023-05-11,2.0,2.0
ORD8831,Nancy Parker,19.0,Male,Chennai,Electronics,Improve,3,3722.7,0.35,7259.26,Net Banking,2024-03-28,2.0,1.0
ORD1275,Christopher Martinez,60.0,Male,Mumbai,Books,Animal,5,2248.84,0.09,10232.22,UPI,2024-09-09,3.0,5.0
ORD3985,Laurie Mccoy,25.0,Other,Pune,Home,Authority,7,3125.42,0.34,14439.44,Credit Card,2023-09-04,4.0,13.0
ORD8289,Zachary Yoder,40.0,Male,Delhi,Books,Town,5,3031.37,0.03,14702.14,Credit Card,2024-05-27,1.0,8.0
ORD9946,Kathleen Dalton,26.0,Female,Chennai,Beauty,Make,2,4896.06,0.13,8519.14,Cash,2023-08-20,2.0,13.0
ORD4477,Lindsey Payne,26.0,Other,Bangalore,Home,Sit,1,4978.86,0.31,3435.41,UPI,2025-01-18,3.0,6.0
ORD6360,Juan Jones,19.0,Male,Bangalore,Beauty,Car,6,4182.34,0.31,17314.89,Debit Card,2024-02-24,4.0,13.0
ORD4558,John Villa,56.0,Female,Bangalore,Clothing,A,3,535.45,0.24,1220.83,UPI,2023-08-26,2.0,7.0
ORD3809,Natalie Casey,54.0,Female,Mumbai,Sports,Consumer,7,3705.56,0.13,22566.86,Cash,2023-01-19,4.0,1.0
ORD10864,Kathy Torres,18.0,Male,Ahmedabad,Books,Pm,3,3263.02,0.33,6558.67,Credit Card,2024-09-27,2.0,12.0
ORD5861,Crystal Robinson,48.0,Other,Delhi,Books,Land,6,2008.48,0.07,11207.32,Net Banking,2023-11-09,4.0,1.0
ORD7740,Sean Fitzgerald,51.0,Other,Pune,Electronics,Clear,6,3208.09,0.39,11741.61,Credit Card,2023-04-07,4.0,14.0
ORD4416,Angela Jones,37.0,Other,Mumbai,Electronics,Surface,7,4185.56,0.31,20216.25,UPI,2023-02-12,4.0,11.0
ORD1307,Jordan Moss,56.0,Male,Chennai,Beauty,Thus,8,2085.0,0.36,10675.2,Debit Card,2025-01-02,3.0,
ORD4908,Christopher Williams,26.0,Female,Chennai,Electronics,Themselves,3,2160.23,0.15,5508.59,UPI,2024-04-28,4.0,7.0
ORD1348,Todd Gibbs,22.0,Female,Chennai,Clothing,Coach,6,3685.45,0.26,16363.4,Credit Card,2023-06-18,2.0,14.0
ORD1826,Christopher Brooks,20.0,Female,Vadodara,Books,Recent,2,1290.43,0.36,1651.75,Debit Card,2025-01-25,3.0,5.0
ORD10598,Eric Rivera,27.0,Other,Vadodara,Clothing,Group,8,3710.94,0.33,19890.64,Net Banking,2023-07-13,2.0,2.0
ORD5482,Kyle Thomas,52.0,Female,Bangalore,Home,Price,7,4653.82,0.09,29644.83,Credit Card,2024-06-19,2.0,3.0
ORD7730,Michael Taylor,52.0,Other,Delhi,Home,Like,7,1717.03,0.18,9855.75,Debit Card,2024-01-13,3.0,6.0
ORD4682,Troy Osborn,27.0,Female,Delhi,Home,Through,7,3322.35,0.33,15581.82,Credit Card,2025-03-20,2.0,9.0
ORD9379,Thomas Baxter,,Female,Mumbai,Clothing,Machine,5,556.46,0.11,2476.25,UPI,2023-02-02,2.0,12.0
ORD9698,Tony Hall,60.0,Female,Vadodara,Electronics,Talk,2,2780.37,0.37,3503.27,Debit Card,2023-06-14,2.0,1.0
ORD3053,Courtney Adams,23.0,Female,Vadodara,Home,Service,7,693.14,0.09,4415.3,Cash,2023-12-27,4.0,14.0
ORD1071,Cory Collins,22.0,Female,Pune,Sports,Edge,2,3049.48,0.09,5550.05,Net Banking,2025-02-27,2.0,5.0
ORD9158,Heather Johns,48.0,Female,Vadodara,Beauty,Our,7,4352.19,0.01,30160.68,Cash,2023-12-08,2.0,9.0
ORD9455,Jenny Carroll,63.0,Male,Pune,Sports,Allow,6,2851.87,0.08,15742.32,Debit Card,2024-12-10,2.0,5.0
ORD7422,Michael Orozco,47.0,Other,Bangalore,Home,American,8,2470.4,0.18,16205.82,Net Banking,2023-06-10,4.0,2.0
ORD9259,Michael Clark Jr.,38.0,Female,Delhi,Home,For,2,2180.3,0.11,3880.93,Cash,2024-09-11,3.0,1.0
ORD2666,Corey Mills,59.0,Male,Delhi,Home,Such,5,1818.44,0.09,8273.9,Cash,2024-07-26,3.0,12.0
ORD7334,Stephanie Schwartz DVM,35.0,Female,Vadodara,Clothing,Nearly,7,3618.93,0.01,25079.18,Net Banking,2025-05-28,1.0,2.0
ORD7622,Kelly Sosa,55.0,Male,Bangalore,Books,Among,6,316.43,0.35,1234.08,Net Banking,2023-12-04,3.0,14.0
ORD6493,Veronica White,53.0,Other,Bangalore,Home,Charge,8,3672.63,0.0,29381.04,Net Banking,2024-06-12,4.0,6.0
ORD2445,Karen Taylor,58.0,Male,Chennai,Beauty,Know,2,1888.75,0.35,2455.38,Cash,2024-05-24,3.0,10.0
ORD6350,Julia Vance,57.0,Male,Bangalore,Home,Protect,5,2464.61,0.09,11213.98,Net Banking,2025-02-12,3.0,1.0
ORD8223,Stephen Long,39.0,Female,Delhi,Home,Shake,3,3597.65,0.11,9605.73,Net Banking,2023-04-18,1.0,7.0
ORD2695,Fernando King,39.0,Other,Delhi,Books,Seek,3,2329.66,0.01,6919.09,Cash,2023-05-04,4.0,4.0
ORD3892,Ashley Wilson,,Female,Mumbai,Home,Eat,4,1392.91,0.33,3733.0,Net Banking,2023-12-09,4.0,12.0
ORD2574,Melvin Mullins,63.0,Female,Vadodara,Electronics,Probably,2,279.19,0.07,519.29,Debit Card,2023-09-21,4.0,6.0
ORD4203,Tiffany Arnold,26.0,Male,Bangalore,Beauty,When,3,2589.59,0.05,7380.33,Debit Card,2023-08-23,4.0,14.0
ORD5405,Francisco Morris,51.0,Male,Ahmedabad,Books,Fight,9,1664.22,0.13,13030.84,Debit Card,2024-06-13,1.0,3.0
ORD2630,Megan Montgomery,52.0,Female,Vadodara,Clothing,Resource,9,1767.1,0.13,13836.39,UPI,2023-06-28,2.0,4.0
ORD8642,David Wilson,29.0,Male,Mumbai,Clothing,Wide,1,3569.69,0.31,2463.09,Debit Card,2024-01-29,2.0,6.0
ORD2881,Mr. David Lopez,44.0,Other,Delhi,Electronics,Pretty,8,3474.78,0.36,17790.87,UPI,2024-02-19,5.0,11.0
ORD6112,Eric Evans,25.0,Female,Mumbai,Books,Change,3,2317.86,0.02,6814.51,Net Banking,2024-10-20,4.0,3.0
ORD6074,Jessica Murray,19.0,Other,Mumbai,Home,Material,7,4715.39,0.32,22445.26,Net Banking,2024-03-03,3.0,5.0
ORD10066,Walter Edwards,54.0,Male,Mumbai,Beauty,Recently,2,428.83,0.16,720.43,Net Banking,2025-03-15,1.0,2.0
ORD6715,Timothy Frank,57.0,Male,Bangalore,Beauty,Age,4,649.44,0.34,1714.52,Cash,2024-03-29,1.0,11.0
ORD1848,Kerry Ellis,50.0,Other,Chennai,Beauty,Section,7,3707.64,0.31,17907.9,Credit Card,2025-03-13,2.0,9.0
ORD7137,Mark Beasley,41.0,Male,Delhi,Beauty,Represent,4,4301.15,0.11,15312.09,Credit Card,2023-10-31,3.0,8.0
ORD7336,Sandra Gomez,49.0,Female,Chennai,Beauty,Bit,6,1487.16,0.39,5443.01,Debit Card,2023-08-13,4.0,10.0
ORD8840,Stephanie Cowan,47.0,Other,Ahmedabad,Electronics,Religious,4,1583.72,0.15,5384.65,Debit Card,2024-07-20,5.0,10.0
ORD3877,Kaitlyn Simmons,26.0,Other,Mumbai,Clothing,Teach,4,4088.23,0.34,10792.93,Net Banking,2023-01-06,4.0,5.0
ORD1186,Richard Rodriguez,54.0,Other,Bangalore,Beauty,Assume,8,3872.73,0.22,24165.84,Credit Card,2025-05-08,5.0,7.0
ORD4779,Joseph Sullivan,28.0,Other,Delhi,Books,Early,4,3363.52,0.25,10090.56,Cash,2024-04-20,4.0,5.0
ORD2830,Kelly Combs,27.0,Male,Chennai,Beauty,Public,7,672.83,0.2,3767.85,Cash,2023-06-23,3.0,10.0
ORD3959,Melinda Anderson,50.0,Male,Bangalore,Clothing,Total,5,129.75,0.29,460.61,Credit Card,2023-04-29,1.0,11.0
ORD10336,Matthew Delacruz,58.0,Other,Vadodara,Clothing,World,4,3383.51,0.33,9067.81,UPI,2024-02-22,4.0,6.0
ORD8460,Anna Smith,23.0,Male,Mumbai,Sports,Debate,7,3628.98,0.2,20322.29,Net Banking,2024-12-09,1.0,6.0
ORD2234,Shirley Holland,47.0,Female,Mumbai,Beauty,Part,3,1446.21,0.19,3514.29,Credit Card,2023-07-21,4.0,4.0
ORD7110,Brandon Wright,21.0,Male,Bangalore,Books,Activity,7,4043.64,0.32,19247.73,Credit Card,2024-11-12,4.0,6.0
ORD4915,Andre Solomon,25.0,Female,Delhi,Beauty,Event,8,1312.38,0.06,9869.1,Cash,2025-01-03,2.0,
ORD1446,Tabitha Goodman MD,64.0,Other,Chennai,Beauty,Organization,3,1140.99,0.27,2498.77,Cash,2023-10-09,3.0,12.0
ORD1844,Tim Mathis,56.0,Male,Vadodara,Sports,Again,7,238.14,0.1,1500.28,Net Banking,2024-05-10,5.0,2.0
ORD9383,Stephen Wells,20.0,Female,Pune,Books,Which,4,1092.4,0.18,3583.07,UPI,2023-12-31,5.0,1.0
ORD6829,Courtney Woodard,59.0,Male,Bangalore,Books,House,1,4933.96,0.09,4489.9,Credit Card,2023-07-31,1.0,14.0
ORD3440,Charles Newman,29.0,Female,Bangalore,Books,Until,2,619.91,0.15,1053.85,Net Banking,2024-12-19,4.0,11.0
ORD4103,Crystal Friedman,51.0,Female,Bangalore,Books,Black,8,4787.84,0.3,26811.9,Cash,2023-06-16,3.0,13.0
ORD9677,Jennifer David,34.0,Other,Delhi,Books,Thing,7,2344.95,0.08,15101.48,UPI,2025-04-04,4.0,4.0
ORD7948,Alan Ramirez,21.0,Male,Mumbai,Beauty,Include,5,588.04,0.28,2116.94,Cash,2024-07-12,4.0,12.0
ORD9256,Erica Thompson,38.0,Male,Ahmedabad,Electronics,Far,7,4147.03,0.33,19449.57,UPI,2025-06-15,1.0,4.0
ORD2294,Kevin Coleman,35.0,Female,Mumbai,Electronics,Carry,7,128.03,0.26,663.2,Cash,2023-10-08,1.0,12.0
ORD6196,Grace Ramirez,37.0,Other,Ahmedabad,Beauty,Picture,4,1795.36,0.01,7109.63,Debit Card,2023-02-09,3.0,3.0
ORD10110,Stacy Myers,44.0,Female,Vadodara,Books,Explain,1,139.9,0.11,124.51,Credit Card,2024-03-09,2.0,1.0
ORD6067,James Griffin,29.0,Male,Vadodara,Sports,Today,3,1758.35,0.21,4167.29,UPI,2024-07-03,5.0,12.0
ORD4442,Brenda Dunn,32.0,Female,Pune,Books,Go,2,2125.66,0.29,3018.44,UPI,2023-05-09,3.0,1.0
ORD9540,Adam Ponce,,Female,Mumbai,Beauty,Audience,6,2607.59,0.13,13611.62,Net Banking,2023-12-25,2.0,6.0
ORD8441,Henry Carter,34.0,Male,Delhi,Beauty,Guy,1,533.72,0.27,389.62,UPI,2024-08-19,4.0,12.0
ORD7248,Krista Mcdonald,36.0,Female,Pune,Sports,As,9,4644.46,0.19,33858.11,UPI,2024-01-05,4.0,7.0
ORD1776,Gina Phillips,56.0,Male,Vadodara,Electronics,Friend,2,1126.15,0.21,1779.32,Credit Card,2024-06-29,4.0,7.0
ORD10814,Anne Perkins,48.0,Male,Pune,Clothing,Organization,1,1813.34,0.32,1233.07,UPI,2023-03-04,1.0,6.0
ORD3153,James Jackson,64.0,Other,Delhi,Electronics,Get,2,2970.87,0.32,4040.38,Debit Card,2023-02-04,3.0,7.0
ORD5920,Robert Mays,,Male,Bangalore,Electronics,Leg,2,4999.46,0.21,7899.15,Credit Card,2024-10-02,1.0,3.0
ORD10587,Derek Reid,37.0,Male,Vadodara,Beauty,Individual,4,1479.42,0.08,5444.27,UPI,2023-06-27,2.0,4.0
ORD10589,Erik Miller DDS,30.0,Other,Pune,Sports,Center,8,4912.14,0.19,31830.67,Credit Card,2023-09-22,5.0,11.0
ORD6660,Brian Klein,45.0,Male,Bangalore,Sports,Child,4,2740.41,0.16,9207.78,Net Banking,2025-02-22,2.0,14.0
ORD10527,Christian Price,52.0,Female,Delhi,Home,Since,1,2935.62,0.22,2289.78,Cash,2023-06-17,4.0,3.0
ORD9521,Richard Herrera,32.0,Female,Bangalore,Beauty,Another,2,4400.43,0.25,6600.65,Credit Card,2024-09-19,3.0,11.0
ORD4183,William Davis,56.0,Other,Pune,Home,Chair,8,3193.71,0.31,17629.28,Cash,2024-01-17,1.0,9.0
ORD10311,Julie Wheeler,48.0,Female,Bangalore,Electronics,Traditional,3,2407.6,0.05,6861.66,Debit Card,2023-02-14,2.0,7.0
ORD4199,Douglas Wood,41.0,Other,Ahmedabad,Books,Mission,7,2368.57,0.36,10611.19,Debit Card,2025-01-19,1.0,13.0
ORD10140,Samuel Mckinney,42.0,Male,Mumbai,Books,Throw,3,3986.18,0.11,10643.1,Net Banking,2024-09-11,1.0,7.0
ORD2289,Craig Rodriguez,,Female,Ahmedabad,Books,Everybody,8,1906.24,0.03,14792.42,Cash,2023-07-27,5.0,5.0
ORD5581,Anthony Bailey,34.0,Other,Chennai,Sports,Rest,2,2306.67,0.39,2814.14,UPI,2024-01-31,4.0,
ORD7340,Amanda Harrington,61.0,Female,Delhi,Home,Under,4,775.51,0.11,2760.82,Debit Card,2025-03-31,2.0,8.0
ORD10029,Tyler Johnson,39.0,Other,Bangalore,Clothing,Condition,1,892.47,0.39,544.41,Net Banking,2023-11-30,4.0,13.0
ORD8315,Shane Dunn,,Male,Vadodara,Electronics,Together,3,289.72,0.25,651.87,Credit Card,2024-07-30,2.0,11.0
ORD7933,Rachel Hart,42.0,Female,Pune,Electronics,American,1,943.66,0.14,811.55,Debit Card,2024-09-12,1.0,
ORD5106,Veronica Walker,44.0,Male,Mumbai,Books,Change,2,1822.15,0.25,2733.23,UPI,2024-09-16,4.0,3.0
ORD5126,Matthew Byrd,56.0,Male,Ahmedabad,Electronics,Spend,3,794.21,0.13,2072.89,UPI,2024-05-20,1.0,5.0
ORD9300,Anthony Frank,25.0,Female,Vadodara,Books,Start,5,4923.27,0.35,16000.63,Debit Card,2023-06-23,,12.0
ORD4966,Robert Harper,23.0,Other,Ahmedabad,Electronics,Exist,5,1677.47,0.12,7380.87,UPI,2024-11-18,1.0,9.0
ORD2879,William Romero,42.0,Female,Vadodara,Books,Single,1,417.88,0.08,384.45,UPI,2025-04-25,5.0,7.0
ORD9632,Douglas Lee,40.0,Female,Vadodara,Sports,Bank,7,1712.98,0.13,10432.05,Debit Card,2023-10-05,3.0,9.0
ORD10394,Harold Oliver,53.0,Other,Chennai,Sports,Above,8,4945.3,0.38,24528.69,Cash,2023-03-09,2.0,10.0
ORD6265,Mrs. Destiny Lawson,19.0,Female,Vadodara,Home,Place,9,3814.53,0.29,24374.85,Cash,2025-02-05,4.0,8.0
ORD4587,Michele Nichols,23.0,Female,Vadodara,Clothing,Stay,1,3958.79,0.34,2612.8,Credit Card,2025-02-18,2.0,6.0
ORD8540,Mark Henson,,Male,Ahmedabad,Sports,Together,3,4017.28,0.05,11449.25,Cash,2023-04-05,3.0,8.0
ORD4865,Connie Bryant,53.0,Female,Vadodara,Books,Thank,4,2596.24,0.14,8931.07,Cash,2024-06-27,1.0,13.0
ORD9042,Desiree Robinson,50.0,Female,Chennai,Beauty,Manager,3,3087.14,0.23,7131.29,Net Banking,2023-07-10,1.0,10.0
ORD5131,Angel Nelson,40.0,Male,Pune,Home,Look,9,1187.82,0.2,8552.3,Net Banking,2025-03-10,1.0,8.0
ORD2036,Riley Rogers,25.0,Other,Mumbai,Clothing,Himself,7,2455.28,0.18,14093.31,Net Banking,2023-02-12,3.0,7.0
ORD1636,Alexandra Burns,26.0,Other,Bangalore,Home,Well,6,891.09,0.38,3314.85,Cash,2025-02-26,3.0,14.0
ORD6639,Richard Snow,24.0,Female,Delhi,Beauty,Director,9,2601.59,0.33,15687.59,Cash,2023-01-20,2.0,10.0
ORD5134,Mary Perkins,36.0,Female,Chennai,Clothing,Size,6,2101.22,0.11,11220.51,UPI,2023-03-15,4.0,4.0
ORD6464,Belinda Underwood,26.0,Other,Mumbai,Electronics,Nature,5,4257.53,0.39,12985.47,Cash,2025-05-07,1.0,9.0
ORD2083,Carol Miller,43.0,Male,Chennai,Books,Mean,4,1336.17,0.23,4115.4,UPI,2024-11-13,3.0,8.0
ORD1861,Mitchell Brown,56.0,Female,Ahmedabad,Beauty,Today,8,1494.11,0.02,11713.82,Credit Card,2023-04-01,2.0,4.0
ORD6212,Laura Hodges,44.0,Female,Vadodara,Clothing,Hospital,4,4434.29,0.31,12238.64,Credit Card,2023-12-07,2.0,
ORD1903,Terri Palmer,42.0,Other,Bangalore,Home,Wind,1,4952.09,0.08,4555.92,Cash,2024-01-22,4.0,2.0
ORD1191,Terrance Huber,26.0,Other,Ahmedabad,Beauty,Answer,4,519.73,0.36,1330.51,Cash,2025-06-17,2.0,7.0
ORD1109,Drew Evans,27.0,Other,Bangalore,Sports,Hot,4,4875.28,0.31,13455.77,Net Banking,2024-08-15,5.0,1.0
ORD5455,Caitlyn Cook,30.0,Other,Pune,Electronics,Improve,5,1922.09,0.38,5958.48,Debit Card,2024-05-15,5.0,13.0
ORD2942,Ryan Kirby,27.0,Female,Pune,Beauty,Most,2,2659.22,0.14,4573.86,UPI,2024-07-17,4.0,13.0
